LAMMPS data file via write_data,version,timestep=1 

32000 atoms
2 atom types

7.2913725482e-02 7.1327086275e+01 xlo xhi
7.2913725485e-02 7.1327086275e+01 ylo yhi
7.2913725487e-02 7.1327086275e+01 zlo zhi

Masses

1 5.5847000000e+01 
2 5.8693400000e+01 

Atoms # atomic

107 2 2.0261595948e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
109 1 2.2042950261e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
866 2 2.0261595948e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
869 1 2.2042950261e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
949 1 2.2042950261e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
30 2 2.3824304575e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
31 2 2.3824304575e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
33 1 2.5605658889e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
36 2 2.5605658889e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
111 2 2.3824304575e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
113 1 2.5605658889e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
870 2 2.3824304575e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
873 1 2.5605658889e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
953 1 2.5605658889e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
34 2 2.7387013203e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
35 2 2.7387013203e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
37 1 2.9168367516e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
40 2 2.9168367516e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
115 2 2.7387013203e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
117 1 2.9168367516e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
874 2 2.7387013203e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
877 1 2.9168367516e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
957 1 2.9168367516e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
38 2 3.0949721830e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
39 2 3.0949721830e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
41 1 3.2731076144e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
42 2 3.4512430458e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
43 2 3.4512430458e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
44 2 3.2731076144e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
119 2 3.0949721830e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
121 1 3.2731076144e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
123 2 3.4512430458e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
878 2 3.0949721830e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
881 1 3.2731076144e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
882 2 3.4512430458e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
961 1 3.2731076144e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
45 1 3.6293784771e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
46 2 3.8075139085e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
47 2 3.8075139085e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
48 2 3.6293784771e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
125 1 3.6293784771e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
127 2 3.8075139085e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
885 1 3.6293784771e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
886 2 3.8075139085e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
965 1 3.6293784771e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
49 1 3.9856493399e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
50 2 4.1637847712e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
51 2 4.1637847712e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
52 2 3.9856493399e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
129 1 3.9856493399e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
131 2 4.1637847712e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
889 1 3.9856493399e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
890 2 4.1637847712e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
969 1 3.9856493399e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
53 1 4.3419202026e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
54 2 4.5200556340e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
55 2 4.5200556340e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
56 2 4.3419202026e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
133 1 4.3419202026e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
135 2 4.5200556340e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
893 1 4.3419202026e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
894 2 4.5200556340e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
973 1 4.3419202026e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
57 1 4.6981910654e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
58 2 4.8763264967e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
59 2 4.8763264967e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
60 2 4.6981910654e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
137 1 4.6981910654e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
139 2 4.8763264967e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
897 1 4.6981910654e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
898 2 4.8763264967e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
977 1 4.6981910654e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
61 1 5.0544619281e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
62 2 5.2325973595e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
63 2 5.2325973595e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
64 2 5.0544619281e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
141 1 5.0544619281e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
143 2 5.2325973595e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
901 1 5.0544619281e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
902 2 5.2325973595e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
981 1 5.0544619281e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
65 1 5.4107327909e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
66 2 5.5888682222e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
67 2 5.5888682222e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
68 2 5.4107327909e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
145 1 5.4107327909e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
147 2 5.5888682222e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
905 1 5.4107327909e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
906 2 5.5888682222e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
985 1 5.4107327909e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
69 1 5.7670036536e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
70 2 5.9451390850e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
71 2 5.9451390850e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
72 2 5.7670036536e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
149 1 5.7670036536e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
151 2 5.9451390850e+01 6.0107614379e+00 2.4480528105e+00 0 0 0
909 1 5.7670036536e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
910 2 5.9451390850e+01 4.2294071242e+00 4.2294071242e+00 0 0 0
989 1 5.7670036536e+01 6.0107614379e+00 4.2294071242e+00 0 0 0
73 1 6.1232745163e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
74 2 6.3014099477e+01 4.2294071242e+00 6.6669849673e-01 0 0 0
75 2 6.3014099477e+01 2.4480528105e+00 2.4480528105e+00 0 0 0
76 2 6.1232745163e+01 4.2294071242e+00 2.4480528105e+00 0 0 0
153 1 6.1232745163e+01 6.0107614379e+00 6.6669849673e-01 0 0 0
155 2 6.3607884248e+01 6.6045462091e+00 1.2604832680e+00 0 0 0
913 1 6.1232745163e+01 2.4480528105e+00 4.2294071242e+00 0 0 0
914 2 6.3607884248e+01 4.8231918954e+00 3.0418375817e+00 0 0 0
993 1 6.1826529935e+01 6.6045462091e+00 3.0418375817e+00 0 0 0
77 1 6.4795453791e+01 2.4480528105e+00 6.6669849673e-01 0 0 0
78 2 6.7170592876e+01 4.8231918954e+00 -5.2087104576e-01 0 0 0
79 2 6.7170592876e+01 3.0418375817e+00 1.2604832680e+00 0 0 0
80 2 6.5389238562e+01 4.8231918954e+00 1.2604832680e+00 0 0 0
157 1 6.5389238562e+01 6.6045462091e+00 -5.2087104576e-01 0 0 0
159 2 6.7170592876e+01 6.6045462091e+00 1.2604832680e+00 0 0 0
917 1 6.5389238562e+01 3.0418375817e+00 3.0418375817e+00 0 0 0
918 2 6.7170592876e+01 4.8231918954e+00 3.0418375817e+00 0 0 0
997 1 6.5389238562e+01 6.6045462091e+00 3.0418375817e+00 0 0 0
82 2 -1.1146558170e+00 7.7921157516e+00 6.6669849673e-01 0 0 0
84 2 -2.8960101307e+00 7.7921157516e+00 2.4480528105e+00 0 0 0
88 2 6.6669849672e-01 7.7921157516e+00 2.4480528105e+00 0 0 0
161 1 -2.8960101307e+00 9.5734700654e+00 6.6669849673e-01 0 0 0
163 2 -1.1146558170e+00 9.5734700654e+00 2.4480528105e+00 0 0 0
165 1 6.6669849672e-01 9.5734700654e+00 6.6669849673e-01 0 0 0
922 2 -1.1146558170e+00 7.7921157516e+00 4.2294071242e+00 0 0 0
1001 1 -2.8960101307e+00 9.5734700654e+00 4.2294071242e+00 0 0 0
1005 1 6.6669849672e-01 9.5734700654e+00 4.2294071242e+00 0 0 0
86 2 2.4480528105e+00 7.7921157516e+00 6.6669849673e-01 0 0 0
92 2 4.2294071242e+00 7.7921157516e+00 2.4480528105e+00 0 0 0
167 2 2.4480528105e+00 9.5734700654e+00 2.4480528105e+00 0 0 0
169 1 4.2294071242e+00 9.5734700654e+00 6.6669849673e-01 0 0 0
926 2 2.4480528105e+00 7.7921157516e+00 4.2294071242e+00 0 0 0
1009 1 4.2294071242e+00 9.5734700654e+00 4.2294071242e+00 0 0 0
90 2 6.0107614379e+00 7.7921157516e+00 6.6669849673e-01 0 0 0
96 2 7.7921157516e+00 7.7921157516e+00 2.4480528105e+00 0 0 0
171 2 6.0107614379e+00 9.5734700654e+00 2.4480528105e+00 0 0 0
173 1 7.7921157516e+00 9.5734700654e+00 6.6669849673e-01 0 0 0
930 2 6.0107614379e+00 7.7921157516e+00 4.2294071242e+00 0 0 0
1013 1 7.7921157516e+00 9.5734700654e+00 4.2294071242e+00 0 0 0
94 2 9.5734700654e+00 7.7921157516e+00 6.6669849673e-01 0 0 0
100 2 1.1354824379e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
175 2 9.5734700654e+00 9.5734700654e+00 2.4480528105e+00 0 0 0
177 1 1.1354824379e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
934 2 9.5734700654e+00 7.7921157516e+00 4.2294071242e+00 0 0 0
1017 1 1.1354824379e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
98 2 1.3136178693e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
104 2 1.4917533007e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
179 2 1.3136178693e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
181 1 1.4917533007e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
938 2 1.3136178693e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1021 1 1.4917533007e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
102 2 1.6698887320e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
108 2 1.8480241634e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
183 2 1.6698887320e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
185 1 1.8480241634e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
942 2 1.6698887320e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1025 1 1.8480241634e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
106 2 2.0261595948e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
112 2 2.2042950261e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
187 2 2.0261595948e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
189 1 2.2042950261e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
946 2 2.0261595948e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1029 1 2.2042950261e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
110 2 2.3824304575e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
116 2 2.5605658889e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
191 2 2.3824304575e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
193 1 2.5605658889e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
950 2 2.3824304575e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1033 1 2.5605658889e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
114 2 2.7387013203e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
120 2 2.9168367516e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
195 2 2.7387013203e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
197 1 2.9168367516e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
954 2 2.7387013203e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1037 1 2.9168367516e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
118 2 3.0949721830e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
122 2 3.4512430458e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
124 2 3.2731076144e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
199 2 3.0949721830e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
201 1 3.2731076144e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
203 2 3.4512430458e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
958 2 3.0949721830e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
962 2 3.4512430458e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1041 1 3.2731076144e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
126 2 3.8075139085e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
128 2 3.6293784771e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
205 1 3.6293784771e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
207 2 3.8075139085e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
966 2 3.8075139085e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1045 1 3.6293784771e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
130 2 4.1637847712e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
132 2 3.9856493399e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
209 1 3.9856493399e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
211 2 4.1637847712e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
970 2 4.1637847712e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1049 1 3.9856493399e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
134 2 4.5200556340e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
136 2 4.3419202026e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
213 1 4.3419202026e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
215 2 4.5200556340e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
974 2 4.5200556340e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1053 1 4.3419202026e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
138 2 4.8763264967e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
140 2 4.6981910654e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
217 1 4.6981910654e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
219 2 4.8763264967e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
978 2 4.8763264967e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1057 1 4.6981910654e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
142 2 5.2325973595e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
144 2 5.0544619281e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
221 1 5.0544619281e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
223 2 5.2325973595e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
982 2 5.2325973595e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1061 1 5.0544619281e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
146 2 5.5888682222e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
148 2 5.4107327909e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
225 1 5.4107327909e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
227 2 5.5888682222e+01 9.5734700654e+00 2.4480528105e+00 0 0 0
986 2 5.5888682222e+01 7.7921157516e+00 4.2294071242e+00 0 0 0
1065 1 5.4107327909e+01 9.5734700654e+00 4.2294071242e+00 0 0 0
150 2 5.9451390850e+01 7.7921157516e+00 6.6669849673e-01 0 0 0
152 2 5.7670036536e+01 7.7921157516e+00 2.4480528105e+00 0 0 0
229 1 5.7670036536e+01 9.5734700654e+00 6.6669849673e-01 0 0 0
231 2 6.0045175621e+01 1.0167254837e+01 1.2604832680e+00 0 0 0
990 2 6.0045175621e+01 8.3859005229e+00 3.0418375817e+00 0 0 0
1069 1 5.8263821307e+01 1.0167254837e+01 3.0418375817e+00 0 0 0
154 2 6.3607884248e+01 8.3859005229e+00 -5.2087104576e-01 0 0 0
156 2 6.1826529935e+01 8.3859005229e+00 1.2604832680e+00 0 0 0
233 1 6.1826529935e+01 1.0167254837e+01 -5.2087104576e-01 0 0 0
235 2 6.3607884248e+01 1.0167254837e+01 1.2604832680e+00 0 0 0
994 2 6.3607884248e+01 8.3859005229e+00 3.0418375817e+00 0 0 0
1073 1 6.1826529935e+01 1.0167254837e+01 3.0418375817e+00 0 0 0
158 2 6.7170592876e+01 8.3859005229e+00 -5.2087104576e-01 0 0 0
160 2 6.5389238562e+01 8.3859005229e+00 1.2604832680e+00 0 0 0
237 1 6.5389238562e+01 1.0167254837e+01 -5.2087104576e-01 0 0 0
239 2 6.7170592876e+01 1.0167254837e+01 1.2604832680e+00 0 0 0
998 2 6.7170592876e+01 8.3859005229e+00 3.0418375817e+00 0 0 0
1077 1 6.5389238562e+01 1.0167254837e+01 3.0418375817e+00 0 0 0
162 2 -1.1146558170e+00 1.1354824379e+01 6.6669849673e-01 0 0 0
164 2 -2.8960101307e+00 1.1354824379e+01 2.4480528105e+00 0 0 0
168 2 6.6669849672e-01 1.1354824379e+01 2.4480528105e+00 0 0 0
241 1 -2.8960101307e+00 1.3136178693e+01 6.6669849673e-01 0 0 0
243 2 -1.1146558170e+00 1.3136178693e+01 2.4480528105e+00 0 0 0
245 1 6.6669849672e-01 1.3136178693e+01 6.6669849673e-01 0 0 0
1002 2 -1.1146558170e+00 1.1354824379e+01 4.2294071242e+00 0 0 0
1081 1 -2.8960101307e+00 1.3136178693e+01 4.2294071242e+00 0 0 0
1085 1 6.6669849672e-01 1.3136178693e+01 4.2294071242e+00 0 0 0
166 2 2.4480528105e+00 1.1354824379e+01 6.6669849673e-01 0 0 0
172 2 4.2294071242e+00 1.1354824379e+01 2.4480528105e+00 0 0 0
247 2 2.4480528105e+00 1.3136178693e+01 2.4480528105e+00 0 0 0
249 1 4.2294071242e+00 1.3136178693e+01 6.6669849673e-01 0 0 0
1006 2 2.4480528105e+00 1.1354824379e+01 4.2294071242e+00 0 0 0
1089 1 4.2294071242e+00 1.3136178693e+01 4.2294071242e+00 0 0 0
170 2 6.0107614379e+00 1.1354824379e+01 6.6669849673e-01 0 0 0
176 2 7.7921157516e+00 1.1354824379e+01 2.4480528105e+00 0 0 0
251 2 6.0107614379e+00 1.3136178693e+01 2.4480528105e+00 0 0 0
253 1 7.7921157516e+00 1.3136178693e+01 6.6669849673e-01 0 0 0
1010 2 6.0107614379e+00 1.1354824379e+01 4.2294071242e+00 0 0 0
1093 1 7.7921157516e+00 1.3136178693e+01 4.2294071242e+00 0 0 0
174 2 9.5734700654e+00 1.1354824379e+01 6.6669849673e-01 0 0 0
180 2 1.1354824379e+01 1.1354824379e+01 2.4480528105e+00 0 0 0
255 2 9.5734700654e+00 1.3136178693e+01 2.4480528105e+00 0 0 0
257 1 1.1354824379e+01 1.3136178693e+01 6.6669849673e-01 0 0 0
1014 2 9.5734700654e+00 1.1354824379e+01 4.2294071242e+00 0 0 0
1097 1 1.1354824379e+01 1.3136178693e+01 4.2294071242e+00 0 0 0
178 2 1.3136178693e+01 1.1354824379e+01 6.6669849673e-01 0 0 0
184 2 1.4917533007e+01 1.1354824379e+01 2.4480528105e+00 0 0 0
259 2 1.3136178693e+01 1.3136178693e+01 2.4480528105e+00 0 0 0
261 1 1.4917533007e+01 1.3136178693e+01 6.6669849673e-01 0 0 0
1018 2 1.3136178693e+01 1.1354824379e+01 4.2294071242e+00 0 0 0
1101 1 1.4917533007e+01 1.3136178693e+01 4.2294071242e+00 0 0 0
182 2 1.6698887320e+01 1.1354824379e+01 6.6669849673e-01 0 0 0
188 2 1.8480241634e+01 1.1354824379e+01 2.4480528105e+00 0 0 0
263 2 1.6698887320e+01 1.3136178693e+01 2.4480528105e+00 0 0 0
265 1 1.8480241634e+01 1.3136178693e+01 6.6669849673e-01 0 0 0
1022 2 1.6698887320e+01 1.1354824379e+01 4.2294071242e+00 0 0 0
1105 1 1.8480241634e+01 1.3136178693e+01 4.2294071242e+00 0 0 0
186 2 2.0261595948e+01 1.1354824379e+01 6.6669849673e-01 0 0 0
